f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,timestamp,label
0.0,0.0,0.0,-0.35116923,-0.08262805,-0.10328507,-0.6403674,-0.26854116,-0.19624162,-0.8779231,-0.40281174,-0.2995267,-0.9502226,-0.5783964,-0.40281174,-0.40281174,-0.836609,-0.06197104,-0.6610244,-1.0018651,-0.25821266,-0.836609,-0.84693754,-0.43379727,-0.8985801,-0.6713529,-0.52675384,-0.25821266,-0.9605511,-0.10328507,-0.41314027,-1.3220488,-0.23755565,-0.58872485,-1.5286189,-0.3408407,-0.753981,-1.714532,-0.40281174,-0.06197104,-0.9708796,-0.17558461,-0.051642533,-1.3736913,-0.3098552,-0.12394208,-1.611247,-0.37182623,-0.21689864,-1.8178171,-0.40281174,0.12394208,-0.8779231,-0.25821266,0.24788415,-1.2187637,-0.35116923,0.27886966,-1.4666479,-0.36149773,0.27886966,-1.6835465,-0.36149773,2025-11-13T21:04:44.214,Pinch
0.0,0.0,0.0,-0.35116923,-0.08262805,-0.10328507,-0.6506959,-0.26854116,-0.20657013,-0.88825154,-0.39248323,-0.3098552,-0.9605511,-0.5783964,-0.42346877,-0.40281174,-0.836609,-0.06197104,-0.6610244,-1.0121937,-0.26854116,-0.84693754,-0.857266,-0.44412577,-0.90890855,-0.6713529,-0.5370823,-0.25821266,-0.9605511,-0.10328507,-0.41314027,-1.3220488,-0.24788415,-0.58872485,-1.5389475,-0.35116923,-0.753981,-1.7248605,-0.41314027,-0.07229955,-0.9812081,-0.17558461,-0.06197104,-1.3736913,-0.3098552,-0.13427058,-1.6215755,-0.37182623,-0.23755565,-1.8178171,-0.41314027,0.11361357,-0.88825154,-0.25821266,0.23755565,-1.2187637,-0.35116923,0.27886966,-1.4666479,-0.36149773,0.2891982,-1.6835465,-0.37182623,2025-11-13T21:04:44.464,Pinch
0.0,0.0,0.0,-0.36120886,-0.08256202,-0.10320253,-0.6604962,-0.26832658,-0.1960848,-0.897862,-0.40248987,-0.29928732,-0.9597835,-0.60889494,-0.40248987,-0.42313036,-0.8359405,-0.04128101,-0.6604962,-1.0113847,-0.24768607,-0.8462607,-0.8669012,-0.42313036,-0.9185025,-0.7017772,-0.51601267,-0.26832658,-0.9597835,-0.08256202,-0.41281012,-1.3209924,-0.2167253,-0.59857464,-1.5377177,-0.3096076,-0.7636987,-1.713162,-0.3715291,-0.07224177,-0.98042405,-0.1548038,-0.07224177,-1.3829138,-0.28896707,-0.1548038,-1.6202797,-0.3508886,-0.25800633,-1.8266847,-0.3715291,0.10320253,-0.897862,-0.23736581,0.23736581,-1.2177899,-0.3302481,0.26832658,-1.4551556,-0.34056833,0.26832658,-1.671881,-0.34056833,2025-11-13T21:04:44.714,Pinch
0.0,0.0,0.0,-0.27944785,-0.02328732,-0.12808026,-0.57053936,-0.24451686,-0.23287322,-0.81505626,-0.39588445,-0.33766615,-0.9082055,-0.582183,-0.43081543,-0.2910915,-0.83834356,-0.16301125,-0.54725206,-1.0129985,-0.36095348,-0.7684816,-0.89656186,-0.5239647,-0.9082055,-0.7335506,-0.60547036,-0.09314928,-0.97806746,-0.18629856,-0.20958589,-1.3506646,-0.33766615,-0.39588445,-1.5718942,-0.4424591,-0.5938267,-1.7349055,-0.51232105,0.09314928,-0.98971117,-0.23287322,0.11643661,-1.4205266,-0.37259713,0.01164366,-1.6999744,-0.45410275,-0.104792945,-1.9095603,-0.5006774,0.2678042,-0.8849182,-0.27944785,0.40752813,-1.2808026,-0.39588445,0.4424591,-1.5486069,-0.41917178,0.45410275,-1.7698364,-0.43081543,2025-11-13T21:04:44.979,Pinch
0.0,0.0,0.0,-0.34136915,-0.12413424,-0.08275616,-0.59998214,-0.3206801,-0.17585684,-0.8172171,-0.47584793,-0.27930203,-0.9310068,-0.6620493,-0.37240273,-0.29999107,-0.8689397,-0.03103356,-0.5689486,-1.0447965,-0.22757944,-0.78618354,-0.9206623,-0.39309177,-0.8792842,-0.74480546,-0.47584793,-0.16551232,-0.98272943,-0.08275616,-0.27930203,-1.3551321,-0.21723492,-0.4655034,-1.5827116,-0.29999107,-0.6413602,-1.7689129,-0.34136915,-0.02068904,-0.98272943,-0.1551678,0.03103356,-1.3965102,-0.28964657,-0.0517226,-1.6447787,-0.3206801,-0.1551678,-1.8413246,-0.3206801,0.1034452,-0.8999733,-0.24826849,0.258613,-1.2309979,-0.3206801,0.28964657,-1.4792664,-0.3206801,0.28964657,-1.7068458,-0.29999107,2025-11-13T21:04:45.212,Pinch
0.0,0.0,0.0,-0.34453598,-0.1252858,-0.08352388,-0.6055481,-0.323655,-0.17748824,-0.83523875,-0.4593813,-0.29233354,-0.9500841,-0.6577505,-0.3967384,-0.31321454,-0.86656016,-0.02088097,-0.5742266,-1.0440484,-0.22969066,-0.8039173,-0.93964356,-0.41761938,-0.8978816,-0.7830363,-0.5011432,-0.17748824,-0.9814055,-0.073083386,-0.30277404,-1.357263,-0.20880969,-0.5011432,-1.5869536,-0.30277404,-0.68907195,-1.7748823,-0.35497648,-0.03132145,-0.991846,-0.14616677,0.010440485,-1.3990248,-0.27145258,-0.0626429,-1.660037,-0.31321454,-0.16704775,-1.8584062,-0.323655,0.09396436,-0.90832216,-0.24013114,0.24013114,-1.2424176,-0.323655,0.2610121,-1.5034298,-0.323655,0.2610121,-1.7226799,-0.30277404,2025-11-13T21:04:45.457,Pinch
0.0,0.0,0.0,-0.27164203,-0.045273673,-0.14713943,-0.5206472,-0.2490052,-0.27164203,-0.758334,-0.3735078,-0.3848262,-0.86019975,-0.5659209,-0.5093288,-0.23768678,-0.8375629,-0.1924131,-0.48669198,-1.0073392,-0.39614463,-0.7130603,-0.894155,-0.5885577,-0.86019975,-0.72437876,-0.6904235,-0.07922892,-0.97338396,-0.21504994,-0.20373152,-1.3355733,-0.3735078,-0.39614463,-1.5393049,-0.5093288,-0.5885577,-1.6977627,-0.59987617,0.10186576,-0.97338396,-0.2490052,0.1245026,-1.4034839,-0.39614463,0.05659209,-1.6977627,-0.48669198,-0.033955254,-1.9128126,-0.54328406,0.2603236,-0.8715182,-0.29427886,0.36218938,-1.2563444,-0.39614463,0.3848262,-1.5279864,-0.41878146,0.39614463,-1.7430364,-0.43009987,2025-11-13T21:04:45.732,Pinch
0.0,0.0,0.0,-0.32473868,-0.03820455,-0.08596024,-0.60172164,-0.20057389,-0.17192048,-0.7927444,-0.33428982,-0.276983,-0.7831933,-0.49665916,-0.3820455,-0.44890347,-0.8118467,-0.04775569,-0.66857964,-0.95511377,-0.23877844,-0.764091,-0.7354376,-0.40114778,-0.74498874,-0.5348637,-0.48710802,-0.276983,-0.95511377,-0.105062515,-0.4298012,-1.3276081,-0.21967617,-0.553966,-1.5568354,-0.31518754,-0.64947736,-1.7669605,-0.39159665,-0.057306826,-0.98376715,-0.19102275,-0.09551138,-1.384915,-0.32473868,-0.1528182,-1.6332445,-0.42025006,-0.21012503,-1.8624718,-0.47755688,0.16236934,-0.89780694,-0.28653413,0.3056364,-1.2416478,-0.3820455,0.40114778,-1.4708751,-0.41069892,0.47755688,-1.6714491,-0.42025006,2025-11-13T21:04:48.381,Pinch
0.0,0.0,0.0,-0.31541258,-0.039426573,-0.0689965,-0.60125524,-0.2069895,-0.14784965,-0.8082447,-0.3449825,-0.24641608,-0.7885314,-0.49283215,-0.3449825,-0.42383564,-0.8082447,-0.029569928,-0.6603951,-0.9265244,-0.2069895,-0.7885314,-0.71953493,-0.35483915,-0.7885314,-0.52240205,-0.43369228,-0.275986,-0.9560943,-0.09856643,-0.4632622,-1.3207902,-0.22670278,-0.6209685,-1.5573496,-0.3449825,-0.7589615,-1.7840524,-0.413979,-0.0689965,-0.9856643,-0.19713286,-0.0689965,-1.4193566,-0.35483915,-0.10842307,-1.6756293,-0.4829755,-0.15770629,-1.9121886,-0.5618286,0.137993,-0.8969545,-0.28584263,0.35483915,-1.2222238,-0.413979,0.49283215,-1.4390699,-0.47311884,0.60125524,-1.6362027,-0.50268877,2025-11-13T21:04:49.556,Pinch
0.0,0.0,0.0,-0.31644416,-0.03955552,-0.0988888,-0.60322165,-0.20766647,-0.20766647,-0.8108882,-0.32633305,-0.32633305,-0.8009993,-0.48455513,-0.43511072,-0.43511072,-0.8108882,-0.06922216,-0.662555,-0.9394436,-0.27688864,-0.7911104,-0.741666,-0.45488846,-0.8108882,-0.5438884,-0.5438884,-0.28677753,-0.9493325,-0.12855543,-0.4449996,-1.3349987,-0.26699975,-0.59333277,-1.5921097,-0.37577742,-0.72188824,-1.8294427,-0.45488846,-0.08899992,-0.9789991,-0.20766647,-0.11866656,-1.4141098,-0.36588857,-0.16811095,-1.6909984,-0.46477735,-0.23733312,-1.9283316,-0.5142217,0.11866656,-0.8899992,-0.30655527,0.25711086,-1.23611,-0.4054441,0.3362219,-1.4734432,-0.43511072,0.3955552,-1.6909984,-0.4449996,2025-11-13T21:04:49.897,Pinch
0.0,0.0,0.0,-0.31437585,-0.03929698,-0.07859396,-0.5992789,-0.1964849,-0.1768364,-0.80558807,-0.3045516,-0.27507886,-0.84488505,-0.45191526,-0.38314554,-0.4617395,-0.79576385,-0.049121223,-0.6975214,-0.923479,-0.24560612,-0.81541234,-0.7171699,-0.41261828,-0.81541234,-0.51086074,-0.50103647,-0.31437585,-0.9431275,-0.10806669,-0.481388,-1.3262731,-0.24560612,-0.6189274,-1.562055,-0.3536728,-0.7368184,-1.7880126,-0.43226677,-0.11789094,-0.9726002,-0.20630914,-0.14736368,-1.404867,-0.3536728,-0.1964849,-1.6602974,-0.45191526,-0.25543037,-1.8960793,-0.51086074,0.09824245,-0.9038305,-0.29472736,0.24560612,-1.2378548,-0.40279403,0.34384856,-1.4736367,-0.43226677,0.42244253,-1.6799458,-0.45191526,2025-11-13T21:04:50.091,Pinch
0.0,0.0,0.0,-0.331459,-0.038995173,-0.077990346,-0.62392277,-0.19497587,-0.1657295,-0.83839625,-0.3022126,-0.2729662,-0.848145,-0.4484445,-0.37045413,-0.47769088,-0.7896523,-0.02924638,-0.7214107,-0.92613536,-0.24371983,-0.83839625,-0.71166193,-0.41919813,-0.82864743,-0.50693727,-0.50693727,-0.34120777,-0.9358842,-0.08773914,-0.47769088,-1.3160871,-0.22422224,-0.6044252,-1.559807,-0.31196138,-0.71166193,-1.793778,-0.38020295,-0.1462319,-0.96513057,-0.18522707,-0.17547828,-1.3940774,-0.32171017,-0.22422224,-1.6572949,-0.39970052,-0.282715,-1.9010147,-0.4386957,0.05849276,-0.8871402,-0.282715,0.1657295,-1.2185992,-0.38020295,0.22422224,-1.462319,-0.39970052,0.282715,-1.6767925,-0.39970052,2025-11-13T21:04:50.238,Pinch
0.0,0.0,0.0,-0.32618955,-0.039538126,-0.08896078,-0.6029564,-0.17792156,-0.17792156,-0.81053156,-0.2866514,-0.29653594,-0.8303006,-0.44480392,-0.39538124,-0.46457297,-0.7907625,-0.049422655,-0.6919172,-0.92914593,-0.25699782,-0.8204161,-0.7314553,-0.4349194,-0.8204161,-0.5238802,-0.5337647,-0.32618955,-0.93903047,-0.10872985,-0.46457297,-1.3344117,-0.23722875,-0.58318734,-1.581525,-0.33607405,-0.68203264,-1.8088692,-0.40526578,-0.12849891,-0.9686841,-0.19769062,-0.1581525,-1.413488,-0.33607405,-0.19769062,-1.6803703,-0.42503485,-0.24711329,-1.9274837,-0.4744575,0.06919172,-0.8797233,-0.29653594,0.1878061,-1.2355664,-0.39538124,0.25699782,-1.4826797,-0.4151503,0.30642048,-1.7001394,-0.42503485,2025-11-13T21:04:50.430,Pinch
0.0,0.0,0.0,-0.3251271,-0.029557008,-0.09852336,-0.61084485,-0.17734204,-0.19704673,-0.82759625,-0.28571776,-0.31527475,-0.83744854,-0.45320746,-0.42365044,-0.47291213,-0.7881869,-0.059114017,-0.70936817,-0.92611957,-0.2660131,-0.83744854,-0.7192205,-0.45320746,-0.83744854,-0.5123215,-0.5517308,-0.33497941,-0.9359719,-0.1083757,-0.47291213,-1.3202131,-0.23645607,-0.6009925,-1.5665214,-0.33497941,-0.70936817,-1.7931252,-0.40394577,-0.14778504,-0.9655289,-0.19704673,-0.18719438,-1.3990318,-0.33497941,-0.22660373,-1.6650448,-0.42365044,-0.28571776,-1.9113532,-0.47291213,0.04926168,-0.8867102,-0.28571776,0.16748971,-1.231542,-0.39409345,0.23645607,-1.467998,-0.42365044,0.28571776,-1.6847495,-0.4335028,2025-11-13T21:04:50.629,Pinch
0.0,0.0,0.0,-0.32404375,-0.03927803,-0.07855606,-0.6088095,-0.17675114,-0.16693163,-0.8248386,-0.28476572,-0.2651267,-0.8641166,-0.4124193,-0.3731413,-0.48115584,-0.78556055,-0.049097534,-0.72664356,-0.90339464,-0.24548768,-0.8444776,-0.68736553,-0.4222388,-0.8346581,-0.48115584,-0.5204339,-0.34368277,-0.93285316,-0.108014576,-0.48115584,-1.315814,-0.22584866,-0.618629,-1.5711211,-0.32404375,-0.71682405,-1.7871503,-0.39278027,-0.15711212,-0.9623117,-0.19639014,-0.18657064,-1.4041896,-0.33386326,-0.23566817,-1.6693162,-0.4222388,-0.28476572,-1.9049844,-0.47133633,0.049097534,-0.8837556,-0.29458523,0.17675114,-1.2274384,-0.40259978,0.24548768,-1.4631066,-0.4320583,0.29458523,-1.6889552,-0.4418778,2025-11-13T21:04:50.775,Pinch
0.0,0.0,0.0,-0.3322493,-0.048860192,-0.087948345,-0.61563843,-0.19544077,-0.16612466,-0.83062327,-0.3029332,-0.2736171,-0.85016733,-0.44951376,-0.37133747,-0.4788299,-0.79153514,-0.039088152,-0.7133588,-0.92834365,-0.24430096,-0.83062327,-0.7231308,-0.42019767,-0.83062327,-0.51791805,-0.508146,-0.3322493,-0.9381157,-0.097720385,-0.46905786,-1.3192252,-0.22475688,-0.59609437,-1.5635262,-0.32247728,-0.70358676,-1.788283,-0.39088154,-0.13680854,-0.9674318,-0.18566874,-0.16612466,-1.3974015,-0.3322493,-0.22475688,-1.6710186,-0.42019767,-0.28338912,-1.9055475,-0.4788299,0.06840427,-0.87948346,-0.28338912,0.18566874,-1.2215048,-0.39088154,0.254073,-1.4658058,-0.42019767,0.31270522,-1.6807907,-0.4299697,2025-11-13T21:04:50.929,Pinch
0.0,0.0,0.0,-0.32652467,-0.039578747,-0.089052185,-0.6134706,-0.18799905,-0.17810437,-0.821259,-0.2968406,-0.2869459,-0.8410484,-0.4551556,-0.3858928,-0.46505028,-0.8014696,-0.049473435,-0.70252275,-0.93010056,-0.25726187,-0.8311537,-0.72231215,-0.43536624,-0.8311537,-0.5244184,-0.5343131,-0.32652467,-0.9399953,-0.09894687,-0.46505028,-1.3357828,-0.2275778,-0.5936812,-1.5732552,-0.31662998,-0.6926281,-1.800833,-0.3858928,-0.12863094,-0.96967936,-0.19789374,-0.16820967,-1.4149402,-0.32652467,-0.2275778,-1.6722021,-0.42547154,-0.2869459,-1.9096746,-0.47494498,0.079157494,-0.9004165,-0.2968406,0.20778842,-1.2368358,-0.39578748,0.2869459,-1.4842031,-0.43536624,0.34631404,-1.7018862,-0.4452609,2025-11-13T21:04:51.126,Pinch
0.0,0.0,0.0,-0.33497941,-0.039409343,-0.08867102,-0.62069714,-0.18719438,-0.17734204,-0.8473009,-0.30542243,-0.28571776,-0.85715324,-0.46305978,-0.39409345,-0.48276445,-0.7980392,-0.04926168,-0.70936817,-0.9359719,-0.25616074,-0.82759625,-0.7389252,-0.4335028,-0.82759625,-0.5517308,-0.5221738,-0.33497941,-0.9359719,-0.1083757,-0.47291213,-1.3300654,-0.23645607,-0.6009925,-1.5763738,-0.33497941,-0.70936817,-1.8029774,-0.39409345,-0.12808037,-0.97538126,-0.19704673,-0.17734204,-1.3990318,-0.33497941,-0.23645607,-1.6650448,-0.41379812,-0.30542243,-1.9015008,-0.46305978,0.07881869,-0.8965626,-0.29557008,0.20689906,-1.2413943,-0.39409345,0.28571776,-1.4778504,-0.42365044,0.33497941,-1.7044542,-0.4335028,2025-11-13T21:04:51.278,Pinch
0.0,0.0,0.0,-0.32649273,-0.049468596,-0.07914975,-0.6134106,-0.2077681,-0.16819322,-0.8310724,-0.316599,-0.27702412,-0.86075354,-0.48479223,-0.37596133,-0.44521737,-0.81128496,-0.039574876,-0.6826666,-0.94979703,-0.23744926,-0.8310724,-0.7816038,-0.40564248,-0.8409661,-0.59362316,-0.49468595,-0.29681158,-0.94979703,-0.09893719,-0.44521737,-1.3356521,-0.22755554,-0.57383573,-1.582995,-0.316599,-0.6925603,-1.8006569,-0.38585505,-0.10883091,-0.9794782,-0.18798067,-0.13851206,-1.4049081,-0.32649273,-0.19787438,-1.6720386,-0.4155362,-0.2572367,-1.9094877,-0.4650048,0.09893719,-0.89043474,-0.28691787,0.23744926,-1.2268212,-0.38585505,0.316599,-1.4741641,-0.4155362,0.37596133,-1.691826,-0.43532363,2025-11-13T21:04:51.424,Pinch
0.0,0.0,0.0,-0.3392148,-0.06784296,-0.07753481,-0.6299704,-0.2422963,-0.15506962,-0.8431911,-0.3585985,-0.25198814,-0.87226665,-0.5136681,-0.3392148,-0.43613333,-0.8141155,-0.029075556,-0.66873777,-0.9594933,-0.22291258,-0.82380736,-0.79473186,-0.38767406,-0.8528829,-0.6202785,-0.4652089,-0.3004474,-0.94980145,-0.08722667,-0.43613333,-1.3277837,-0.20352888,-0.57181925,-1.5700799,-0.3004474,-0.69781333,-1.7929926,-0.3585985,-0.106610365,-0.9691852,-0.17445333,-0.13568592,-1.3956267,-0.31013924,-0.19383703,-1.6573067,-0.38767406,-0.26168,-1.889911,-0.43613333,0.08722667,-0.8916503,-0.26168,0.21322073,-1.2308651,-0.36829036,0.2810637,-1.4634696,-0.39736593,0.32952297,-1.6863822,-0.40705776,2025-11-13T21:04:51.620,Pinch
