f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,timestamp,label
0.0,0.0,0.0,0.2640637,-0.24275598,-0.12244101,0.6066265,-0.38757834,-0.2066192,0.86395836,-0.5059416,-0.2907974,1.0877482,-0.6482469,-0.38262817,1.0004098,5.1246314e-17,-0.15305126,1.4162033,0.0069659487,-0.29844996,1.6814964,-0.014927141,-0.4132384,1.9190425,-0.019961368,-0.49741662,0.95884806,0.20254053,-0.19896664,1.393842,0.32447463,-0.32140765,1.6819646,0.40268105,-0.42854354,1.9347306,0.46437982,-0.5050692,0.8391384,0.37025115,-0.26018715,1.2113798,0.55564016,-0.38262817,1.4661361,0.6414565,-0.46680635,1.6929698,0.7125798,-0.5280269,0.64871514,0.5049465,-0.33671278,0.9041738,0.71697015,-0.44384867,1.0756893,0.85336304,-0.48211148,1.2285315,0.9694434,-0.5127217,2025-10-14T17:02:30.324,open
0.0,0.0,0.0,0.26668575,-0.24712701,-0.13027519,0.64358747,-0.39328876,-0.23612379,0.9282461,-0.50244755,-0.33383018,1.183038,-0.62693614,-0.43967876,1.0033092,-2.09102e-17,-0.22798158,1.4402087,0.026695017,-0.39896777,1.7203741,0.008457837,-0.52924293,1.9651223,-0.0013215154,-0.61880714,0.93934697,0.20245914,-0.2768348,1.3722818,0.35364273,-0.43967876,1.6698915,0.43980682,-0.5536696,1.9315554,0.5008617,-0.63509154,0.795564,0.3528498,-0.34197238,1.1581932,0.5545161,-0.50481635,1.4203857,0.6491379,-0.61066496,1.6624908,0.72235096,-0.6758025,0.5761892,0.4688806,-0.42339435,0.79899997,0.69644886,-0.5699539,0.95546967,0.8500112,-0.62694937,1.125419,0.98163605,-0.66766036,2025-10-14T17:02:30.773,open
0.0,0.0,0.0,0.22230645,-0.2420045,-0.11789271,0.5524279,-0.39843008,-0.19894396,0.80243295,-0.51672864,-0.2726269,1.0031102,-0.6318822,-0.35367814,0.98396397,-9.159743e-17,-0.12526101,1.3864219,-0.0058487384,-0.2578903,1.6330612,-0.021574063,-0.36841473,1.8507328,-0.02554679,-0.44946596,0.9665282,0.19262144,-0.16947077,1.3859805,0.29795352,-0.2726269,1.6707469,0.3623446,-0.36841473,1.9022677,0.42022482,-0.4420977,0.8551266,0.36151695,-0.22104885,1.2187402,0.5232395,-0.32420495,1.4659314,0.61974335,-0.4052562,1.6888447,0.69798374,-0.46420255,0.6815963,0.4881472,-0.2947318,0.92437327,0.6707817,-0.38315132,1.1000555,0.7850524,-0.4199928,1.2707719,0.87322456,-0.45683426,2025-10-14T17:02:31.240,open
0.0,0.0,0.0,0.21734145,-0.2860519,-0.13116868,0.5550953,-0.4792819,-0.20710844,0.81703573,-0.6244822,-0.26924098,1.0325893,-0.75161093,-0.34518072,0.98634756,5.213513e-17,-0.12426507,1.3828096,-0.0003381957,-0.22781928,1.6299642,-0.0041554878,-0.31756628,1.8403478,0.008407626,-0.38660243,0.96189785,0.22734363,-0.15187952,1.374692,0.34804595,-0.24162652,1.6449916,0.41946226,-0.3313735,1.8598688,0.48575673,-0.39350602,0.85999185,0.40883195,-0.20020482,1.2195861,0.59341276,-0.31066266,1.4548059,0.690825,-0.39350602,1.6561052,0.764464,-0.44873494,0.6975897,0.5563516,-0.26233736,0.95252377,0.7940356,-0.3727952,1.1288903,0.95136416,-0.4211205,1.2905675,1.0815371,-0.45563856,2025-10-14T17:02:31.700,open
0.0,0.0,0.0,0.14494781,-0.3248228,-0.25308222,0.43418857,-0.5365689,-0.42883375,0.7014361,-0.6826627,-0.569435,0.9233328,-0.84169054,-0.7170663,0.9055964,7.808761e-17,-0.3866534,1.3093873,0.017081572,-0.5764651,1.5991738,0.044150144,-0.7311264,1.8587265,0.06259609,-0.83657736,0.88327575,0.284602,-0.37259328,1.3177917,0.43467972,-0.5342847,1.6201302,0.5209062,-0.6748859,1.8969827,0.59332556,-0.78033686,0.7590113,0.5139753,-0.3655632,1.1749723,0.6947235,-0.5342847,1.4583191,0.80168796,-0.6748859,1.6863828,0.8961551,-0.7662767,0.567785,0.69155824,-0.37962332,0.81363964,0.9643723,-0.52725464,0.9752325,1.1314224,-0.61161536,1.1160873,1.2794809,-0.6608258,2025-10-14T17:02:32.149,open
0.0,0.0,0.0,0.22162327,-0.2947545,-0.1627274,0.51098955,-0.5045609,-0.27121234,0.7610032,-0.62269306,-0.36161643,0.9755289,-0.71722853,-0.45202056,0.9774984,1.1092669e-16,-0.15670046,1.3679775,0.039241087,-0.27723926,1.6043162,0.08680618,-0.37969726,1.8016368,0.14496176,-0.45202056,0.9554624,0.23778793,-0.17478128,1.3521844,0.39263436,-0.27121234,1.6066574,0.49672008,-0.3555895,1.8065419,0.58490115,-0.42188585,0.8422354,0.42771363,-0.21696986,1.2034695,0.60615677,-0.3254548,1.4243867,0.69980043,-0.40983197,1.6167278,0.770479,-0.47010136,0.6673596,0.5757226,-0.27723926,0.8755681,0.81804407,-0.37969726,1.0165167,0.96690774,-0.43393973,1.1454253,1.1022823,-0.47010136,2025-10-14T17:02:32.757,open
0.0,0.0,0.0,0.22410247,-0.31247565,-0.18210268,0.5514934,-0.5302391,-0.27922413,0.81922317,-0.6603751,-0.36420536,1.0470544,-0.76217204,-0.44918662,0.988139,2.0004102e-16,-0.16996251,1.3815302,0.042881496,-0.2852942,1.6335988,0.07532232,-0.38241562,1.8379385,0.11857673,-0.4613268,0.95159644,0.24759404,-0.18210268,1.3613945,0.40718785,-0.27922413,1.6190563,0.50861186,-0.36420536,1.8342096,0.59959525,-0.43097636,0.8401046,0.4403744,-0.21852322,1.2062753,0.61525637,-0.3338549,1.4385812,0.7069855,-0.41883618,1.645531,0.78901964,-0.47953707,0.6700701,0.5962393,-0.27315402,0.90051156,0.8296639,-0.38241562,1.048546,0.98217285,-0.43704644,1.1887498,1.1171564,-0.47346696,2025-10-14T17:02:33.281,open
0.0,0.0,0.0,0.22395164,-0.27096364,-0.10029426,0.560256,-0.41977546,-0.15670979,0.82046837,-0.5079279,-0.2131253,1.0456102,-0.5908436,-0.27580923,0.9904257,-1.5889151e-16,-0.05641552,1.3592615,0.039037846,-0.1504414,1.5950752,0.05760458,-0.23819888,1.7971277,0.09017578,-0.31341958,0.9753897,0.199434,-0.09402587,1.3836205,0.3222206,-0.17551495,1.6373662,0.40085164,-0.26327243,1.8584615,0.4709134,-0.32595634,0.8860868,0.35169733,-0.15670979,1.2657928,0.52355886,-0.24446726,1.5033126,0.61357594,-0.31341958,1.7193694,0.67990845,-0.36983508,0.73894125,0.47674528,-0.23819888,1.0097065,0.6693556,-0.31968796,1.2160833,0.79091233,-0.3572983,1.4060355,0.8925138,-0.39490867,2025-10-14T17:02:33.451,open
0.0,0.0,0.0,0.23047385,-0.20447166,-0.056136087,0.5381269,-0.2994978,-0.09979749,0.753354,-0.35067478,-0.14969623,0.9548708,-0.42986327,-0.21206966,0.9874917,1.07233934e-16,-0.006237343,1.3414758,0.03368465,-0.0873228,1.5590669,0.032739148,-0.1746456,1.7597563,0.051177017,-0.24325638,0.98619163,0.15341285,-0.06237343,1.3842614,0.25163016,-0.1309842,1.6348277,0.3095441,-0.21206966,1.851946,0.36438507,-0.28068045,0.9070032,0.28105992,-0.14345889,1.2824982,0.40977067,-0.21206966,1.5161633,0.48706806,-0.28068045,1.7277265,0.5390724,-0.33681652,0.7694281,0.38589597,-0.23701903,1.058525,0.505506,-0.29939246,1.2615783,0.57417536,-0.33681652,1.4591949,0.6260615,-0.37424058,2025-10-14T17:02:33.745,open
0.0,0.0,0.0,0.2475293,-0.18079346,0.0,0.5603384,-0.22823657,-0.012673212,0.74695605,-0.24190733,-0.05069285,0.932967,-0.2697341,-0.09504909,0.9927462,-2.1978331e-17,0.06336606,1.3477,0.075553074,0.0,1.5734289,0.11409804,-0.07603927,1.759278,0.14867936,-0.13306873,0.99440444,0.10487637,-0.012673212,1.3884695,0.23264517,-0.06970267,1.6379403,0.29570046,-0.14574194,1.8565103,0.36575288,-0.209108,0.93045944,0.20121868,-0.11405891,1.3161521,0.3321827,-0.16475175,1.554662,0.40421697,-0.22178121,1.7668414,0.45752475,-0.26613745,0.7977157,0.28065455,-0.22178121,1.1056309,0.3837513,-0.25980085,1.3178104,0.43705907,-0.28514728,1.5010711,0.47742414,-0.3104937,2025-10-14T17:02:34.359,open
0.0,0.0,0.0,0.23799303,-0.19966456,-0.018944891,0.55920666,-0.27376896,-0.037889782,0.7666503,-0.30772167,-0.08209453,0.96753037,-0.35828605,-0.12629928,0.98426366,2.5112383e-17,0.037889782,1.3315293,0.04043533,-0.03157482,1.5470762,0.051293712,-0.11366935,1.7460115,0.068715766,-0.17681898,0.9911919,0.12689723,-0.037889782,1.3896296,0.22393388,-0.094724454,1.6447611,0.28636956,-0.17681898,1.8626176,0.33952704,-0.24628359,0.91777635,0.23272593,-0.13261424,1.2978603,0.3562198,-0.18944891,1.5363799,0.4252191,-0.25891352,1.7401366,0.47914636,-0.31574818,0.7813983,0.32502216,-0.23365366,1.0695506,0.42242348,-0.29048833,1.276589,0.48465657,-0.3283781,1.4571704,0.5285358,-0.35995293,2025-10-14T17:02:34.713,open
0.0,0.0,0.0,0.22786984,-0.26690137,-0.10897884,0.5831188,-0.3973369,-0.16667351,0.8635263,-0.4530963,-0.21795768,1.1065544,-0.50889695,-0.26924184,0.99495316,2.780788e-17,-0.083336756,1.385186,0.04770521,-0.17949456,1.6270163,0.08095431,-0.26924184,1.8336562,0.12295967,-0.33334702,0.96942776,0.21655275,-0.115389355,1.3870445,0.35553807,-0.20513663,1.6475027,0.44487688,-0.2884734,1.865088,0.53087026,-0.34616807,0.86699575,0.3868459,-0.16667351,1.2383943,0.5653584,-0.26924184,1.4691553,0.66675776,-0.34616807,1.6779431,0.75494015,-0.40386274,0.70632625,0.52958983,-0.23718923,0.9743428,0.7431687,-0.3269365,1.1522771,0.89508194,-0.37822068,1.3170356,1.031589,-0.41027325,2025-10-14T17:02:34.978,open
0.0,0.0,0.0,0.24717246,-0.2712272,-0.13161811,0.60574603,-0.42789862,-0.20056094,0.8901048,-0.49868268,-0.2569687,1.1360549,-0.55783373,-0.319644,0.9961429,-2.257769e-16,-0.106548,1.3919027,0.04377172,-0.21936353,1.636591,0.07500346,-0.31337646,1.8515851,0.116251476,-0.37605175,0.96522665,0.22209242,-0.13788565,1.3839371,0.36527732,-0.22563106,1.6451086,0.46106255,-0.31337646,1.859472,0.547502,-0.37605175,0.8513412,0.40999553,-0.18175834,1.2329443,0.5961241,-0.29457387,1.464422,0.70192564,-0.3635167,1.6665213,0.7951476,-0.4073894,0.6806313,0.558859,-0.24443364,0.95572305,0.7782699,-0.35098165,1.1310467,0.92153364,-0.38858682,1.2995877,1.0525335,-0.41365692,2025-10-14T17:02:35.262,open
0.0,0.0,0.0,0.24443874,-0.29196647,-0.14498666,0.5965095,-0.4764472,-0.21747999,0.87875104,-0.5621433,-0.2839322,1.1216543,-0.61727554,-0.3443433,0.99822843,1.4037319e-16,-0.12686333,1.391173,0.04723522,-0.23560332,1.632102,0.08269824,-0.32621998,1.8401272,0.13073778,-0.39871332,0.96174175,0.2324471,-0.14498666,1.3717232,0.38519388,-0.23560332,1.6282998,0.4790063,-0.32017887,1.8366907,0.56572616,-0.38059,0.847529,0.42694518,-0.19331555,1.2134193,0.60652685,-0.30205554,1.449303,0.7071394,-0.36850777,1.6481884,0.78640103,-0.41683665,0.67730665,0.58517593,-0.25372666,0.9397328,0.7987582,-0.35642552,1.1033745,0.9425113,-0.3926722,1.2602159,1.0655715,-0.41683665,2025-10-14T17:02:35.541,open
0.0,0.0,0.0,0.24070495,-0.29180473,-0.15114747,0.60206777,-0.47435233,-0.2267212,0.8940083,-0.56291175,-0.28485483,1.1418048,-0.62870353,-0.34880185,0.99600416,-1.0352704e-16,-0.11626728,1.3816954,0.059073478,-0.2267212,1.626981,0.1086463,-0.31973502,1.8316176,0.16846631,-0.3894954,0.96244663,0.23626006,-0.13370737,1.3651372,0.3891521,-0.22090784,1.6210771,0.4875853,-0.30229494,1.8312443,0.5759411,-0.36624193,0.84823567,0.42301506,-0.18021429,1.2071893,0.60688597,-0.28485483,1.4345934,0.7108498,-0.3546152,1.6443536,0.7909944,-0.40112212,0.6792264,0.5836773,-0.23834792,0.9283462,0.79357314,-0.3371751,1.0877869,0.9379486,-0.37786865,1.237795,1.0580975,-0.40693548,2025-10-14T17:02:35.768,open
